Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,DistrictId_counts,AverageSquareMeterPrice
16391,57,2.0,56.384773,30.57115,8.0,4,12.0,1983,0.13321534,B,B,49,11395,3,1406.0,3,4,A,213877.56,0,1,0,1,1,0,107,4084.4644
7023,1,2.0,71.00558,32.78126,3.0,11,9.0,1977,0.007122317,B,B,1,264,0,,0,1,B,245130.11,0,1,0,1,0,1,652,3212.334
8203,98,2.0,47.698902,32.6857,5.0,4,5.0,1962,0.19578105,B,B,23,5212,6,,3,2,B,189565.89,0,1,0,1,0,1,21,4307.0386
15919,47,2.0,49.285202,31.847733,6.0,7,12.0,1977,0.29820457,B,B,16,4048,3,,1,3,B,204117.83,0,1,0,1,0,1,97,4116.345
4747,7,3.0,81.46791,76.64618,10.0,19,17.0,2010,0.035145268,B,B,42,9292,3,2620.0,0,3,B,477665.6,0,1,0,1,0,1,92,4489.8193
6523,52,1.0,32.827652,18.070253,5.0,1,9.0,1966,0.371149,B,B,34,7065,1,750.0,2,5,B,120670.1,0,1,0,1,0,1,143,3089.185
81,47,2.0,56.922115,30.734432,8.0,13,16.0,1981,0.10187247,B,B,23,4583,3,,3,3,B,254013.44,0,1,0,1,0,1,97,4116.345
5790,27,1.0,47.177185,32.78126,3.0,5,4.0,1977,0.07542368,B,B,11,3097,0,,0,0,B,109264.48,0,1,0,1,0,1,851,2766.0232
2347,6,2.0,67.170586,32.78126,3.0,11,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,192944.38,0,1,0,1,0,1,511,2905.763
1288,27,3.0,82.515915,45.376022,3.0,5,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,207858.58,0,1,0,1,0,1,851,2766.0232
8708,80,2.0,53.747253,33.740067,8.0,6,22.0,1984,0.007720282,B,B,38,4788,2,,0,4,B,238623.89,0,1,0,1,0,1,31,4203.3213
9785,27,2.0,62.64039,34.998512,10.0,5,17.0,2015,0.072157584,B,B,2,629,1,,0,0,A,190968.19,0,1,0,1,1,0,851,2766.0232
2416,57,1.0,29.298168,29.770784,5.0,7,5.0,1964,0.13321534,B,B,49,11395,3,1406.0,3,4,A,148991.27,0,1,0,1,1,0,107,4084.4644
11413,86,1.0,36.805824,17.986013,7.0,10,12.0,1974,0.16197556,B,A,31,7010,5,4508.0,3,7,B,183891.14,0,1,1,0,0,1,27,4712.3267
16584,61,3.0,54.52682,38.903927,6.0,3,9.0,1976,0.30032253,B,B,52,10311,6,,1,9,B,245215.48,0,1,0,1,0,1,118,4344.9434
12667,83,2.0,54.38667,34.305576,8.0,11,12.0,1978,0.10045574,B,B,43,7227,0,,1,6,A,269995.0,0,1,0,1,1,0,31,4236.5195
15527,52,2.0,64.222694,32.78126,3.0,16,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,194618.92,0,1,0,1,0,1,143,3089.185
1217,44,2.0,47.917007,32.35601,5.0,5,5.0,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B,169711.38,0,1,0,1,0,1,104,4572.484
3398,74,1.0,48.743664,51.01123,3.0,12,20.0,2017,0.07577875,B,B,6,1437,3,,0,2,B,165071.83,0,1,0,1,0,1,114,3355.343
10731,62,3.0,67.63261,43.867622,7.0,8,9.0,1973,0.002211665,B,B,39,7614,3,,1,5,A,243008.14,0,1,0,1,1,0,247,2818.7493
11442,137,3.0,70.2236,44.54039,13.0,3,8.0,1955,0.20014681,B,B,23,3975,8,770.0,2,0,B,527120.8,0,1,0,1,0,1,9,5726.481
15930,41,2.0,42.581512,24.872833,6.0,7,14.0,1973,0.17505486,B,B,36,10055,3,,1,0,B,217099.77,0,1,0,1,0,1,87,4293.4805
1431,91,1.0,41.07619,20.643204,7.0,14,17.0,2000,0.33389154,B,B,30,6564,1,,0,0,B,184156.11,0,1,0,1,0,1,44,4026.5757
3035,94,2.0,47.802227,32.542126,6.0,5,12.0,1975,0.52186704,B,B,25,6149,0,,0,0,B,162335.02,0,1,0,1,0,1,89,4194.537
1372,39,1.0,33.682377,21.601503,6.0,10,9.0,1973,0.42882583,B,B,25,5011,8,730.0,0,2,B,143120.9,0,1,0,1,0,1,57,4089.0112
14077,92,2.0,42.540092,27.662918,6.0,12,12.0,1971,0.4605564,B,B,20,4386,14,,1,5,B,208662.67,0,1,0,1,0,1,12,4629.156
11981,118,3.0,92.26619,54.767685,12.0,4,17.0,2005,0.21843974,B,B,21,4472,6,1450.0,4,7,A,295004.88,0,1,0,1,1,0,13,4483.503
13528,187,1.0,38.892345,17.533506,10.0,8,16.0,2005,0.041116353,B,B,53,14892,4,,1,4,B,173331.3,0,1,0,1,0,1,10,3609.655
141,62,2.0,67.677605,32.78126,3.0,11,16.0,2016,0.072157584,B,B,2,629,1,,0,0,A,159654.06,0,1,0,1,1,0,247,2818.7493
4645,54,2.0,76.31285,32.78126,3.0,14,1.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,466730.8,0,1,0,1,0,1,37,4537.487
5198,7,3.0,91.904015,62.839714,7.0,6,5.0,1937,0.13061781,B,B,39,10418,9,900.0,1,9,B,309690.97,0,1,0,1,0,1,92,4489.8193
9956,36,1.0,38.755405,18.306265,8.0,2,14.0,1978,0.08761909,B,B,8,1497,5,,1,0,B,91600.74,0,1,0,1,0,1,17,4667.0093
10736,13,3.0,80.03033,47.801598,10.0,16,17.0,1992,0.0907991,B,B,74,19083,2,,5,15,B,311528.1,0,1,0,1,0,1,97,4215.115
8478,86,2.0,59.96723,38.60943,8.0,10,25.0,2007,0.16197556,B,A,31,7010,5,4508.0,3,7,B,161307.52,0,1,1,0,0,1,27,4712.3267
2720,101,2.0,59.777542,35.16328,10.0,20,22.0,1999,0.22582495,A,B,41,6558,7,1548.0,3,2,B,244351.4,1,0,0,1,0,1,97,4177.75
11706,7,2.0,49.830082,34.183956,6.0,9,9.0,1980,0.13061781,B,B,39,10418,9,900.0,1,9,B,254573.56,0,1,0,1,0,1,92,4489.8193
4123,106,2.0,62.688076,35.200268,10.0,8,18.0,2004,0.24603155,B,A,22,3151,4,2715.0,3,3,B,260776.9,0,1,1,0,0,1,10,4224.3447
7985,62,3.0,88.491394,32.78126,3.0,11,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,212527.42,0,1,0,1,1,0,247,2818.7493
15330,52,1.0,39.554283,22.012758,7.0,13,25.0,2007,0.371149,B,B,34,7065,1,750.0,2,5,B,179476.81,0,1,0,1,0,1,143,3089.185
7567,27,2.0,74.21409,32.78126,3.0,8,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,183038.52,0,1,0,1,1,0,851,2766.0232
12352,6,3.0,82.98372,32.78126,3.0,13,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,222592.17,0,1,0,1,0,1,511,2905.763
3608,161,3.0,81.74964,51.41523,7.0,5,8.0,1964,0.000699119,B,B,14,3369,24,4129.0,0,3,B,383231.97,0,1,0,1,0,1,11,4863.697
11535,6,2.0,56.57129,34.538704,9.0,14,17.0,2011,0.24320452,B,B,5,1564,0,540.0,0,0,B,101123.734,0,1,0,1,0,1,511,2905.763
8075,27,1.0,43.37252,20.374714,9.0,17,16.0,2010,0.041116353,B,B,53,14892,4,,1,4,B,134497.64,0,1,0,1,0,1,851,2766.0232
16505,28,1.0,45.182327,18.062506,9.0,4,23.0,2007,0.33389154,B,B,30,6564,1,,0,0,B,238485.47,0,1,0,1,0,1,79,4373.9766
2306,98,1.0,30.44769,20.897932,5.0,3,9.0,1974,0.31392455,B,B,22,4625,11,3855.0,2,10,B,155144.02,0,1,0,1,0,1,21,4307.0386
1748,88,2.0,15.0,67.628716,3.0,24,22.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,412511.1,0,1,0,1,0,1,64,4330.6064
9435,27,1.0,46.84899,22.597569,8.0,8,10.0,2007,0.041116353,B,B,53,14892,4,,1,4,B,142483.7,0,1,0,1,0,1,851,2766.0232
10578,22,2.0,45.57816,28.475996,5.0,3,5.0,1962,0.11853738,B,B,30,6207,1,1183.0,1,0,B,192794.9,0,1,0,1,0,1,78,3738.8674
11645,1,2.0,64.226364,35.913372,8.0,12,17.0,2016,0.007122317,B,B,1,264,0,,0,1,B,209569.78,0,1,0,1,0,1,652,3212.334
7887,19,3.0,65.77099,48.688877,8.0,6,16.0,1978,0.30947912,B,B,35,7715,4,990.0,0,6,B,295961.94,0,1,0,1,0,1,31,4232.3115
5540,27,3.0,57.643612,59.42508,9.0,16,10.0,1977,0.072157584,B,B,2,629,1,,0,0,A,198351.89,0,1,0,1,1,0,851,2766.0232
9511,63,1.0,51.456043,51.38526,3.0,12,10.0,2017,0.23861714,B,B,26,3889,6,705.0,3,6,B,260824.22,0,1,0,1,0,1,43,5389.0703
5354,85,1.0,28.535084,12.733642,6.0,4,9.0,1967,0.03717782,B,B,52,11217,1,2300.0,1,7,B,142269.27,0,1,0,1,0,1,76,4134.228
12196,23,2.0,58.646816,27.335361,6.0,2,4.0,2015,0.03465608,B,B,0,168,0,,0,0,B,94827.305,0,1,0,1,0,1,565,2284.1086
4228,7,2.0,67.871544,35.335793,12.0,13,17.0,2014,0.035145268,B,B,42,9292,3,2620.0,0,3,B,89269.19,0,1,0,1,0,1,92,4489.8193
13385,11,3.0,72.95694,44.771362,9.0,12,14.0,1977,0.000169676,B,B,36,5992,0,,1,1,B,281025.56,0,1,0,1,0,1,129,4055.9749
4622,27,2.0,62.153996,36.094353,3.0,5,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,194092.0,0,1,0,1,1,0,851,2766.0232
9381,41,1.0,41.919044,19.430397,9.0,3,14.0,1984,0.17505486,B,B,36,10055,3,,1,0,B,215560.23,0,1,0,1,0,1,87,4293.4805
883,23,1.0,46.355804,32.78126,3.0,3,3.0,1977,0.014072961,B,B,2,475,0,,0,0,B,94607.98,0,1,0,1,0,1,565,2284.1086
4180,45,1.0,40.37108,32.78126,3.0,21,22.0,2016,0.19578105,B,B,23,5212,6,,3,2,B,230239.56,0,1,0,1,0,1,116,5164.709
16395,2,3.0,79.722244,44.73122,23.916674,12,16.0,1987,0.13061781,B,B,39,10418,9,900.0,1,9,B,370148.62,0,1,0,1,0,1,78,4560.2046
7682,9,3.0,79.83044,48.26503,10.0,5,14.0,1993,0.16153175,B,B,25,5648,1,30.0,2,4,B,246800.16,0,1,0,1,0,1,294,3266.0254
15620,23,1.0,43.76329,32.78126,3.0,3,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,130372.03,0,1,0,1,0,1,565,2284.1086
5786,123,2.0,75.14501,36.849865,11.0,9,8.0,2009,0.0,B,B,6,2733,0,920.0,0,4,B,420616.88,0,1,0,1,0,1,32,4522.871
2540,6,3.0,82.35302,32.78126,3.0,13,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,216199.81,0,1,0,1,0,1,511,2905.763
7618,167,3.0,82.029564,56.867287,8.0,4,5.0,1954,0.050272014,B,B,21,4231,14,1020.0,0,3,B,414194.28,0,1,0,1,0,1,20,5361.3394
3219,27,2.0,75.378685,53.904774,12.0,3,18.0,2017,0.072157584,B,B,2,629,1,,0,0,A,159497.16,0,1,0,1,1,0,851,2766.0232
12633,27,3.0,81.867165,81.884544,3.0,12,19.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,182228.52,0,1,0,1,0,1,851,2766.0232
6336,21,2.0,42.42308,28.087484,5.0,3,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,103507.766,0,1,0,1,0,1,165,4084.277
3916,1,1.0,43.08441,47.071617,3.0,9,7.0,2017,0.007122317,B,B,1,264,0,,0,1,B,169749.17,0,1,0,1,0,1,652,3212.334
3851,52,2.0,65.38847,66.59181,3.0,13,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,180706.64,0,1,0,1,0,1,143,3089.185
3095,23,1.0,34.913284,32.78126,3.0,3,15.0,1977,0.005767451,B,B,1,388,0,,0,0,B,66379.805,0,1,0,1,0,1,565,2284.1086
3351,1,1.0,39.056023,32.78126,3.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,153217.05,0,1,0,1,0,1,652,3212.334
3299,99,2.0,47.00961,27.557611,5.0,11,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,188197.95,0,1,0,1,0,1,97,3938.3296
2741,113,3.0,63.04444,45.877304,5.0,11,9.0,1966,0.050755568,B,B,24,5469,1,145.0,0,1,B,227828.02,0,1,0,1,0,1,41,4491.923
1351,52,2.0,63.079742,32.78126,3.0,5,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,186059.11,0,1,0,1,0,1,143,3089.185
13320,66,2.0,72.73638,69.64349,9.0,15,19.0,2002,0.11162739,B,B,50,12238,8,1970.0,2,3,B,507621.56,0,1,0,1,0,1,62,4885.7305
13137,23,1.0,43.790432,32.78126,3.0,10,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,121517.6,0,1,0,1,0,1,565,2284.1086
1572,9,1.0,43.79787,22.539656,8.0,15,14.0,1995,0.16153175,B,B,25,5648,1,30.0,2,4,B,134933.0,0,1,0,1,0,1,294,3266.0254
790,23,1.0,41.074417,32.78126,3.0,9,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,117742.44,0,1,0,1,0,1,565,2284.1086
40,29,3.0,65.09846,46.505943,9.0,11,12.0,1968,0.086885266,B,B,10,2277,2,1547.0,0,0,B,294802.66,0,1,0,1,0,1,89,4145.3677
15450,37,1.0,36.87591,20.400187,9.0,14,14.0,1972,0.12219048,B,B,25,4724,2,1308.0,1,3,B,184772.17,0,1,0,1,0,1,72,4333.495
692,84,1.0,33.222504,22.661453,5.0,6,5.0,1961,0.14966637,B,B,22,4789,2,4087.0,4,1,B,143121.97,0,1,0,1,0,1,80,4142.9463
3401,74,2.0,80.82585,79.44388,3.0,6,1.0,2017,0.07577875,B,B,6,1437,3,,0,2,B,224079.86,0,1,0,1,0,1,114,3355.343
713,20,2.0,41.208424,20.52424,6.0,12,12.0,1966,0.019508796,B,B,37,7687,11,176.0,5,5,B,269381.34,0,1,0,1,0,1,24,5381.653
8139,27,2.0,58.55381,32.78126,3.0,7,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,177511.31,0,1,0,1,1,0,851,2766.0232
14271,8,1.0,43.88464,24.745413,8.0,5,14.0,1987,0.4581745,B,A,26,4439,1,1130.0,1,5,B,165879.33,0,1,1,0,0,1,142,4022.329
5756,109,2.0,53.078403,30.055048,9.0,3,17.0,2002,0.1363303,B,B,30,6141,10,262.0,3,6,B,377934.0,0,1,0,1,0,1,41,5492.049
12533,27,1.0,43.325043,37.16069,3.0,5,1.0,2018,0.017647052,B,B,2,469,0,,0,0,B,132276.34,0,1,0,1,0,1,851,2766.0232
4417,1,3.0,81.14356,32.78126,3.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,196269.45,0,1,0,1,0,1,652,3212.334
1334,23,1.0,29.401009,32.78126,3.0,4,17.0,2019,0.03465608,B,B,0,168,0,,0,0,B,71690.97,0,1,0,1,0,1,565,2284.1086
4328,96,1.0,36.67341,16.285522,9.0,3,12.0,2003,0.041116353,B,B,53,14892,4,,1,4,B,168143.34,0,1,0,1,0,1,71,3987.2205
3505,88,3.0,60.388973,40.26998,5.0,11,9.0,1977,0.1273759,B,B,43,8429,3,,3,9,B,232785.5,0,1,0,1,0,1,64,4330.6064
12416,170,3.0,77.267975,46.83506,10.0,17,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A,347780.9,0,1,0,1,1,0,16,4893.2373
35,7,2.0,43.948288,28.578213,4.0,6,5.0,1964,0.13061781,B,B,39,10418,9,900.0,1,9,B,180923.17,0,1,0,1,0,1,92,4489.8193
2173,181,2.0,62.198334,39.68073,5.0,7,9.0,1948,0.0,B,B,30,7538,87,4702.0,5,5,B,541173.3,0,1,0,1,0,1,3,9452.113
7129,40,3.0,80.93212,50.131046,9.0,10,8.0,1960,0.21047324,B,B,11,2398,2,1994.0,3,0,B,403979.06,0,1,0,1,0,1,11,4908.8296
15853,54,3.0,58.703835,41.700195,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.44,0,1,0,1,0,1,37,4537.487
15511,83,2.0,53.14307,31.993795,8.0,3,12.0,1975,0.10045574,B,B,43,7227,0,,1,6,A,232830.8,0,1,0,1,1,0,31,4236.5195
16656,93,1.0,41.51588,24.676836,8.0,4,14.0,1985,0.52186704,B,B,25,6149,0,,0,0,B,134059.9,0,1,0,1,0,1,73,3119.4456
3253,34,1.0,44.217457,21.422794,9.0,16,24.0,2002,0.069753364,B,B,53,13670,4,,1,11,B,140956.33,0,1,0,1,0,1,111,4338.7114
13861,27,2.0,60.722435,31.879816,12.0,5,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,196519.97,0,1,0,1,0,1,851,2766.0232
5249,119,2.0,47.74151,28.642822,5.0,5,9.0,1970,0.000995363,B,B,42,7651,1,,1,5,B,85293.62,0,1,0,1,0,1,49,4169.5503
15215,17,1.0,46.692974,10.0,3.0,7,1.0,2015,0.0,B,B,18,3374,5,620.0,1,2,B,212290.69,0,1,0,1,0,1,59,5200.604
7674,30,2.0,51.28302,51.575294,3.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,174735.17,0,1,0,1,0,1,228,2849.4146
3309,127,1.0,36.52801,19.645382,9.0,12,16.0,1983,0.48624563,B,B,13,2514,19,,0,6,B,219071.4,0,1,0,1,0,1,10,4131.8623
7765,109,1.0,31.123566,24.856298,5.0,8,9.0,1965,0.1363303,B,B,30,6141,10,262.0,3,6,B,184873.03,0,1,0,1,0,1,41,5492.049
6184,3,3.0,96.9666,57.722084,9.0,10,15.0,2015,0.050900057,B,B,43,10621,1,30.0,2,3,B,241747.95,0,1,0,1,0,1,82,3783.7905
2052,129,2.0,43.181957,30.896362,6.0,5,5.0,1962,0.020741327,B,B,24,5613,5,1340.0,2,5,B,209390.67,0,1,0,1,0,1,43,4575.016
9338,91,2.0,41.96202,23.252148,7.0,5,12.0,1969,0.33389154,B,B,30,6564,1,,0,0,B,175868.08,0,1,0,1,0,1,44,4026.5757
3921,39,1.0,32.049873,22.566633,6.0,3,9.0,1969,0.42882583,B,B,25,5011,8,730.0,0,2,B,152631.1,0,1,0,1,0,1,57,4089.0112
8179,13,2.0,55.232956,32.53088,8.0,11,17.0,1998,0.0907991,B,B,74,19083,2,,5,15,B,237568.67,0,1,0,1,0,1,97,4215.115
8727,1,2.0,79.52122,10.0,3.0,5,1.0,2017,0.007122317,B,B,1,264,0,,0,1,B,232726.62,0,1,0,1,0,1,652,3212.334
15679,11,2.0,62.92795,28.838299,17.0,4,3.0,2014,0.012338886,B,B,35,5776,1,2078.0,2,4,B,100378.01,0,1,0,1,0,1,129,4055.9749
140,8,1.0,42.012695,20.88717,8.0,5,14.0,2009,0.4581745,B,A,26,4439,1,1130.0,1,5,B,194684.34,0,1,1,0,0,1,142,4022.329
7728,49,3.0,84.72416,53.8107,11.0,11,14.0,2008,0.020741327,B,B,24,5613,5,1340.0,2,5,B,303409.66,0,1,0,1,0,1,16,4712.67
7919,66,3.0,59.77321,45.455723,5.0,5,9.0,1975,0.11162739,B,B,50,12238,8,1970.0,2,3,B,277865.28,0,1,0,1,0,1,62,4885.7305
8418,23,1.0,45.596725,32.78126,3.0,17,25.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,143780.7,0,1,0,1,0,1,565,2284.1086
7434,27,3.0,77.32977,43.680122,10.0,18,20.0,1977,0.017647052,B,B,2,469,0,,0,0,B,222112.92,0,1,0,1,0,1,851,2766.0232
689,30,4.0,94.16493,60.322254,10.0,8,16.0,2005,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,517817.16,0,1,0,1,0,1,228,2849.4146
11049,1,2.0,67.75613,32.78126,3.0,15,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,202871.55,0,1,0,1,0,1,652,3212.334
2438,85,1.0,50.66927,48.042965,3.0,16,16.0,2018,0.072157584,B,B,2,629,1,,0,0,A,135862.02,0,1,0,1,1,0,76,4134.228
9320,30,3.0,76.265625,32.78126,3.0,4,2.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,202260.78,0,1,0,1,0,1,228,2849.4146
13049,81,3.0,71.04599,52.836433,7.0,3,5.0,1960,0.31980935,B,B,25,4756,16,2857.0,5,8,B,286325.1,0,1,0,1,0,1,18,4495.9565
6360,1,3.0,87.70108,32.78126,3.0,5,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,266819.38,0,1,0,1,0,1,652,3212.334
11290,1,2.0,67.23376,32.78126,3.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,205150.25,0,1,0,1,0,1,652,3212.334
7375,181,2.0,49.978867,29.66813,7.0,9,9.0,1966,0.0,B,B,8,1423,37,562.0,1,8,B,413262.28,0,1,0,1,0,1,3,9452.113
14813,1,1.0,41.848343,32.78126,3.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,143414.11,0,1,0,1,0,1,652,3212.334
10410,6,3.0,80.79479,32.78126,3.0,13,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,207833.02,0,1,0,1,0,1,511,2905.763
513,27,2.0,57.134182,32.78126,3.0,16,19.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,145814.84,0,1,0,1,0,1,851,2766.0232
10336,19,1.0,34.64763,18.726965,6.0,1,5.0,1960,0.30947912,B,B,35,7715,4,990.0,0,6,B,131981.48,0,1,0,1,0,1,31,4232.3115
887,69,3.0,75.80555,45.89595,10.0,14,17.0,1986,0.000991363,B,B,33,6783,3,,1,9,B,478946.25,0,1,0,1,0,1,29,5355.9272
4536,80,2.0,54.87691,32.560764,8.0,22,22.0,1985,0.007720282,B,B,38,4788,2,,0,4,B,254263.3,0,1,0,1,0,1,31,4203.3213
2395,1,2.0,64.7,61.287766,3.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,164312.22,0,1,0,1,0,1,652,3212.334
14374,62,3.0,90.824615,32.78126,3.0,4,12.0,1977,0.072157584,B,B,2,629,1,,0,0,A,200253.12,0,1,0,1,1,0,247,2818.7493
1179,27,1.0,55.06922,32.78126,3.0,13,1.0,2017,0.21140121,B,B,9,1892,0,,0,1,B,160035.14,0,1,0,1,0,1,851,2766.0232
9635,47,2.0,53.610584,31.289234,8.0,14,12.0,1979,0.29820457,B,B,16,4048,3,,1,3,B,132782.67,0,1,0,1,0,1,97,4116.345
5176,1,1.0,40.427364,39.682346,3.0,2,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B,144040.47,0,1,0,1,0,1,652,3212.334
12890,108,3.0,80.294815,52.596813,8.0,5,9.0,1959,0.0,B,B,23,3684,2,,0,4,B,576037.6,0,1,0,1,0,1,27,5710.6562
10149,62,2.0,46.099792,32.21231,6.0,10,12.0,1975,0.002211665,B,B,39,7614,3,,1,5,A,240447.45,0,1,0,1,1,0,247,2818.7493
298,90,3.0,73.83735,45.372135,10.0,18,17.0,1997,0.26508868,B,B,37,5288,0,1937.0,3,2,B,354787.34,0,1,0,1,0,1,72,4405.3716
12610,61,3.0,65.19029,39.24768,8.0,6,9.0,1976,0.30032253,B,B,52,10311,6,,1,9,B,266705.1,0,1,0,1,0,1,118,4344.9434
2537,27,1.0,47.71754,32.78126,3.0,13,11.0,1977,0.072157584,B,B,2,629,1,,0,0,A,116246.85,0,1,0,1,1,0,851,2766.0232
2476,107,2.0,44.614223,29.380245,5.0,8,9.0,1967,0.17473908,B,B,17,3379,9,100.0,0,3,B,221303.3,0,1,0,1,0,1,23,5187.632
16497,49,2.0,39.00374,23.938135,6.0,10,9.0,1965,0.020741327,B,B,24,5613,5,1340.0,2,5,B,188366.56,0,1,0,1,0,1,16,4712.67
7383,84,2.0,38.012226,27.777618,5.0,3,9.0,1965,0.006076152,B,B,30,5285,0,645.0,6,6,B,219003.73,0,1,0,1,0,1,80,4142.9463
9174,130,3.0,78.95256,51.38255,8.0,5,5.0,1957,0.34107193,B,B,27,5664,48,2300.0,3,11,B,330587.3,0,1,0,1,0,1,29,4471.177
3039,9,3.0,73.833466,44.053772,9.0,7,15.0,2010,0.16153175,B,B,25,5648,1,30.0,2,4,B,268170.84,0,1,0,1,0,1,294,3266.0254
14899,27,1.0,37.37083,39.18461,3.0,25,1.0,2015,0.072157584,B,B,2,629,1,,0,0,A,126997.375,0,1,0,1,1,0,851,2766.0232
7404,61,1.0,34.429955,22.593836,6.0,9,9.0,1981,0.30032253,B,B,52,10311,6,,1,9,B,161452.31,0,1,0,1,0,1,118,4344.9434
14792,48,3.0,76.432846,49.860317,10.0,12,16.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,385730.56,0,1,0,1,0,1,90,5031.626
12382,23,3.0,77.02406,32.78126,3.0,9,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,203620.03,0,1,0,1,0,1,565,2284.1086
6063,90,3.0,74.856964,43.54091,8.0,13,14.0,1992,0.26508868,B,B,37,5288,0,1937.0,3,2,B,336401.9,0,1,0,1,0,1,72,4405.3716
11173,6,2.0,62.648777,32.78126,3.0,6,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,182625.55,0,1,0,1,0,1,511,2905.763
15901,100,3.0,58.74588,40.864227,6.0,4,5.0,1962,0.20014681,B,B,23,3975,8,770.0,2,0,B,86706.414,0,1,0,1,0,1,25,5093.9297
5174,57,2.0,52.728527,32.88946,9.0,9,14.0,1977,0.13321534,B,B,49,11395,3,1406.0,3,4,A,223562.77,0,1,0,1,1,0,107,4084.4644
10144,30,2.0,62.180283,32.78126,3.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,165895.48,0,1,0,1,0,1,228,2849.4146
10830,37,2.0,43.601154,26.686445,6.0,12,12.0,1969,0.12219048,B,B,25,4724,2,1308.0,1,3,B,201994.19,0,1,0,1,0,1,72,4333.495
10550,12,3.0,81.73427,48.32852,10.0,8,14.0,1995,0.0907991,B,B,74,19083,2,,5,15,B,289429.7,0,1,0,1,0,1,64,4106.496
12067,2,1.0,40.488274,23.382282,7.0,2,4.0,1961,0.0,B,B,33,7425,1,,2,5,B,174542.98,0,1,0,1,0,1,78,4560.2046
1008,6,2.0,56.183674,35.419147,8.0,8,17.0,2013,0.24320452,B,B,5,1564,0,540.0,0,0,B,167203.8,0,1,0,1,0,1,511,2905.763
6972,45,2.0,57.788677,55.033787,3.0,4,10.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,312993.34,0,1,0,1,0,1,116,5164.709
11387,91,2.0,43.442673,31.875969,5.0,4,5.0,1963,0.33389154,B,B,30,6564,1,,0,0,B,166366.39,0,1,0,1,0,1,44,4026.5757
3590,62,1.0,40.160194,21.169897,8.0,10,16.0,1984,0.002211665,B,B,39,7614,3,,1,5,A,210243.47,0,1,0,1,1,0,247,2818.7493
13582,167,1.0,36.65333,19.830051,8.0,6,5.0,1963,0.050272014,B,B,21,4231,14,1020.0,0,3,B,188580.84,0,1,0,1,0,1,20,5361.3394
6437,93,1.0,41.46593,24.119406,8.0,2,12.0,1982,0.050900057,B,B,43,10621,1,30.0,2,3,B,139769.89,0,1,0,1,0,1,73,3119.4456
11210,27,2.0,68.45381,66.91894,3.0,15,17.0,1977,0.017647052,B,B,2,469,0,,0,0,B,199508.38,0,1,0,1,0,1,851,2766.0232
